Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.064,0.183105,0.0595703,97.5476,-0.244141,-0.0141602,96.2982,0.549316,-0.125,-5.38261,-4.31519,5.53546,0
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.064,0.183105,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.38261,-4.31519,5.53546,0
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.38261,-4.31519,5.53546,0
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.38261,-4.31519,5.54484,0
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.38261,-4.31519,5.54484,0
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.38261,-4.31519,5.54484,0
-1.65344,-16.0522,0.187988,1.203,14.5874,0.0576172,-1.41174,-18.6768,-0.0439453,-1.72485,-18.6157,-0.0698242,91.7358,0.0610352,0.0600586,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.38261,-4.31519,5.54484,0
-1.82373,-16.0522,0.187988,1.3623,15.8081,0.0605469,-1.61499,-18.5547,-0.0458984,-1.9226,-18.6768,-0.0664062,91.7358,0.244141,0.0571289,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.56912,-4.31519,5.54484,0
-1.82373,-16.0522,0.187988,1.3623,15.8081,0.0605469,-1.61499,-18.5547,-0.0458984,-1.9226,-18.6768,-0.0664062,91.7358,0.244141,0.0571289,98.0695,0.244141,0.0595703,97.5476,-0.244141,-0.0141602,96.3037,0.549316,-0.125,-5.55747,-4.31519,5.28062,0
-1.82373,-16.0522,0.187988,1.3623,15.8081,0.0605469,-1.61499,-18.5547,-0.0458984,-1.9226,-18.6768,-0.0664062,91.7413,0.244141,0.0571289,98.0695,0.244141,0.0595703,97.5476,-0.488281,-0.0141602,96.3037,0.549316,-0.121094,-5.55747,-4.33073,5.28062,0
-1.82373,-16.0522,0.187988,1.3623,15.8081,0.0605469,-1.61499,-18.5547,-0.0458984,-1.9226,-18.6768,-0.0664062,91.7413,0.244141,0.0571289,98.0695,0.244141,0.0595703,97.5476,-0.488281,-0.0141602,96.3037,0.549316,-0.121094,-5.55197,-4.33073,5.27512,0
-1.82373,-16.0522,0.187988,1.3623,15.8081,0.0605469,-1.61499,-18.5547,-0.0458984,-1.9226,-18.6768,-0.0664062,91.7413,0.244141,0.0571289,98.0695,0.183105,0.0610352,97.5476,-0.488281,-0.0141602,96.3092,0.488281,-0.121094,-5.55197,-4.33073,5.36449,0
-1.82373,-16.0522,0.187988,1.3623,15.8081,0.0605469,-1.61499,-18.5547,-0.0458984,-1.9226,-18.6768,-0.0664062,91.7413,0.244141,0.0571289,98.075,0.183105,0.0610352,97.5476,-0.488281,-0.0180664,96.3092,0.488281,-0.121094,-5.55197,-4.57941,5.36998,0
-1.99402,-15.9302,0.231445,1.52161,16.5405,0.0551758,-1.81275,-18.4326,-0.0620117,-2.10937,-18.3716,-0.0634766,91.7413,0.244141,0.0566406,98.075,0.183105,0.0610352,97.5476,-0.488281,-0.0180664,96.3092,0.488281,-0.119629,-8.35739,-7.35374,5.66529,0
-1.99402,-15.9302,0.231445,1.52161,16.5405,0.0551758,-1.81275,-18.4326,-0.0620117,-2.10937,-18.3716,-0.0634766,91.7413,0.0610352,0.0566406,98.075,0.183105,0.0610352,97.5476,-0.610352,-0.0180664,96.3092,0.549316,-0.119629,-8.36905,-7.36151,5.66529,0
-1.99402,-15.9302,0.231445,1.52161,16.5405,0.0551758,-1.81275,-18.4326,-0.0620117,-2.10937,-18.3716,-0.0634766,91.7413,0.0610352,0.0566406,98.075,0.183105,0.0595703,97.5421,-0.610352,-0.0180664,96.3202,0.549316,-0.119629,-8.36905,-7.36701,5.57204,0
-2.14783,-15.8691,0.180664,1.67542,16.7847,0.0610352,-2.0105,-18.1885,-0.0551758,-2.29614,-18.1885,-0.0703125,91.7413,0.0610352,0.0566406,98.075,0.183105,0.0595703,97.5421,-0.305176,-0.0170898,96.3202,0.549316,-0.121094,-5.1401,-4.07589,5.18348,0
-2.14783,-15.8691,0.180664,1.67542,16.7847,0.0610352,-2.0105,-18.1885,-0.0551758,-2.29614,-18.1885,-0.0703125,91.7413,0.0610352,0.0566406,98.075,0.183105,0.0595703,97.5421,-0.305176,-0.0170898,96.3202,0.549316,-0.121094,-5.1401,-4.05646,5.18348,0
-2.14783,-15.8691,0.180664,1.67542,16.7847,0.0610352,-2.0105,-18.1885,-0.0551758,-2.29614,-18.1885,-0.0703125,91.7413,0.0610352,0.0595703,98.075,0.183105,0.0595703,97.5421,-0.305176,-0.0170898,96.3202,0.427246,-0.121094,-4.95359,-4.05646,5.18348,0
-2.14783,-15.8691,0.180664,1.67542,16.7847,0.0610352,-2.0105,-18.1885,-0.0551758,-2.29614,-18.1885,-0.0703125,91.7358,-0.12207,0.0595703,98.075,0.183105,0.0595703,97.5421,-0.305176,-0.0170898,96.3202,0.427246,-0.121094,-4.97074,-4.05646,5.18897,0
-2.14783,-15.8691,0.180664,1.67542,16.7847,0.0610352,-2.0105,-18.1885,-0.0551758,-2.29614,-18.1885,-0.0703125,91.7358,-0.12207,0.0595703,98.075,0.183105,0.0595703,97.5421,-0.305176,-0.0170898,96.3202,0.427246,-0.121094,-4.97074,-4.05646,5.18897,0
-2.8125,-16.1133,0.18457,2.25769,15.5029,0.0292969,-2.7301,-16.7847,-0.105469,-2.9718,-17.2119,-0.0766602,91.7413,0.183105,0.0654297,98.0859,0.12207,0.0634766,97.5476,0.366211,-0.0166016,96.3422,0.0610352,-0.123535,-4.80594,-4.21028,7.54138,0
-2.8125,-16.1133,0.18457,2.25769,15.5029,0.0292969,-2.7301,-16.7847,-0.105469,-2.9718,-17.2119,-0.0766602,91.7413,0.183105,0.0654297,98.0859,0.12207,0.0634766,97.5531,0.366211,-0.0166016,96.3477,0.0610352,-0.123535,-4.80594,-4.20478,7.54138,0
-2.8125,-16.1133,0.18457,2.25769,15.5029,0.0292969,-2.7301,-16.7847,-0.105469,-2.9718,-17.2119,-0.0766602,91.7413,0.183105,0.0654297,98.0859,0.0610352,0.0625,97.5531,0.366211,-0.0166016,96.3477,0.0610352,-0.123535,-4.80594,-4.20478,7.47532,0
-2.8125,-16.1133,0.18457,2.25769,15.5029,0.0292969,-2.7301,-16.7847,-0.105469,-2.9718,-17.2119,-0.0766602,91.7468,0.183105,0.0654297,98.0859,0.0610352,0.0625,97.5531,0.366211,-0.0166016,96.3477,0.0610352,-0.123535,-4.80044,-4.20478,7.46983,0
-2.96082,-15.564,0.18457,2.40051,14.7705,0.0332031,-2.8949,-15.7471,-0.0878906,-3.09265,-14.9536,-0.0771484,91.7468,0.183105,0.0654297,98.0859,0.0610352,0.0625,97.5531,0.366211,-0.0146484,96.3477,0.0610352,-0.123535,-4.80044,-4.08044,7.46983,0
-2.96082,-15.564,0.18457,2.40051,14.7705,0.0332031,-2.8949,-15.7471,-0.0878906,-3.09265,-14.9536,-0.0771484,91.7468,0.183105,0.0654297,98.0859,0.0610352,0.0625,97.5586,0.183105,-0.0146484,96.3477,0,-0.121094,-4.80044,-4.08044,7.46983,0
-2.96082,-15.564,0.18457,2.40051,14.7705,0.0332031,-2.8949,-15.7471,-0.0878906,-3.09265,-14.9536,-0.0771484,91.7468,0.183105,0.0654297,98.0859,0.0610352,0.0625,97.5586,0.183105,-0.0146484,96.3477,0,-0.121094,-4.83541,-4.12158,7.26777,0
-2.96082,-15.564,0.18457,2.40051,14.7705,0.0332031,-2.8949,-15.7471,-0.0878906,-3.09265,-14.9536,-0.0771484,91.7468,0.183105,0.0654297,98.0859,0.0610352,0.0625,97.5586,0.183105,-0.0146484,96.3477,0,-0.121094,-4.83541,-4.12158,7.26777,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0620117,97.5586,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.00744,10.0087,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5586,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.00744,10.0709,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.01293,10.0709,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.01293,10.0709,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.01293,10.0709,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.01293,10.0709,0
-3.10364,-14.4653,0.102539,2.53784,13.7939,-0.00927734,-3.03772,-14.5874,-0.0483398,-3.20251,-13.7939,-0.0576172,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0146484,96.3477,-0.12207,-0.119141,0.309147,1.01293,10.0709,0
-3.25195,-13.5498,0.154297,2.66418,13.1226,-0.0322266,-3.17505,-13.3057,-0.019043,-3.30139,-12.5122,-0.0605469,91.7468,0.0610352,0.0654297,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0126953,96.3477,-0.12207,-0.119141,0.309147,1.13727,10.0709,0
-3.25195,-13.5498,0.154297,2.66418,13.1226,-0.0322266,-3.17505,-13.3057,-0.019043,-3.30139,-12.5122,-0.0605469,91.7468,0.0610352,0.0600586,98.0914,0.0610352,0.0629883,97.5641,-0.183105,-0.0126953,96.3477,-0.12207,-0.120605,-3.38608,-2.21602,11.5746,0
-3.25195,-13.5498,0.154297,2.66418,13.1226,-0.0322266,-3.17505,-13.3057,-0.019043,-3.30139,-12.5122,-0.0605469,91.7468,0.183105,0.0600586,98.0914,0.0610352,0.0634766,97.5641,0,-0.0126953,96.3477,-0.183105,-0.120605,-3.37831,-2.20436,11.6057,0
-3.25195,-13.5498,0.154297,2.66418,13.1226,-0.0322266,-3.17505,-13.3057,-0.019043,-3.30139,-12.5122,-0.0605469,91.7523,0.183105,0.0600586,98.0914,0.0610352,0.0634766,97.5641,0,-0.0126953,96.3477,-0.183105,-0.120605,-3.37281,-2.20436,11.6002,0
-3.25195,-13.5498,0.154297,2.66418,13.1226,-0.0322266,-3.17505,-13.3057,-0.019043,-3.30139,-12.5122,-0.0605469,91.7523,0.183105,0.0605469,98.0914,0.0610352,0.0634766,97.5641,0,-0.0141602,96.3477,-0.183105,-0.120605,-3.34173,-2.29761,11.6002,0
-3.38379,-12.7563,0.154297,2.78503,12.9395,-0.00292969,-3.30139,-12.0239,-0.0385742,-3.37829,-11.1694,-0.0791016,91.7523,0.183105,0.0605469,98.0914,0.0610352,0.0634766,97.5641,0.244141,-0.0141602,96.3477,-0.183105,-0.120605,-3.39224,-2.33258,9.7468,0
-3.38379,-12.7563,0.154297,2.78503,12.9395,-0.00292969,-3.30139,-12.0239,-0.0385742,-3.37829,-11.1694,-0.0791016,91.7523,0.183105,0.0605469,98.0914,0.0610352,0.0634766,97.5641,0.244141,-0.0141602,96.3477,-0.183105,-0.121094,-3.39224,-2.33258,9.7468,0
-3.38379,-12.7563,0.154297,2.78503,12.9395,-0.00292969,-3.30139,-12.0239,-0.0385742,-3.37829,-11.1694,-0.0791016,91.7523,0.244141,0.0605469,98.0914,0.0610352,0.0634766,97.5641,0.244141,-0.0141602,96.3422,-0.183105,-0.121094,-3.38835,-2.33258,9.7468,0
-3.38379,-12.7563,0.154297,2.78503,12.9395,-0.00292969,-3.30139,-12.0239,-0.0385742,-3.37829,-11.1694,-0.0791016,91.7523,0.244141,0.0605469,98.0914,0.0610352,0.0634766,97.5641,0.244141,-0.0141602,96.3422,-0.183105,-0.121094,-3.38835,-2.33258,9.7468,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.244141,0.0605469,98.0914,0.0610352,0.0634766,97.5641,0.244141,-0.0141602,96.3422,-0.183105,-0.121094,-5.38556,-4.32979,8.23529,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0600586,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.120117,-5.4283,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0600586,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.120117,-5.4283,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0600586,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.120117,-5.4283,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.118164,-5.4283,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.118164,-5.39722,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.118164,-5.39722,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.0610352,0.0639648,97.5696,0.366211,-0.0141602,96.3422,-0.183105,-0.118164,-5.39722,-4.31653,8.27187,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.0610352,0.0610352,97.5696,0.549316,-0.0112305,96.3422,-0.12207,-0.118164,-5.39722,-4.11836,8.08536,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.12207,0.0610352,97.5696,0.549316,-0.0112305,96.3367,-0.12207,-0.121094,-5.39722,-4.11836,8.08925,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.12207,0.0610352,97.5696,0.549316,-0.00537109,96.3312,-0.12207,-0.121094,-5.39722,-3.74534,8.08925,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.0610352,0.0605469,98.0969,0.12207,0.0610352,97.5696,0.549316,-0.00537109,96.3312,-0.12207,-0.121094,-5.39722,-3.74534,8.08925,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.12207,0.0615234,98.0969,0.12207,0.0610352,97.5696,0.549316,-0.00537109,96.3312,-0.12207,-0.121094,-5.33116,-3.74534,8.08925,0
-3.49915,-12.146,0.185059,2.91138,12.7563,0.0209961,-3.41675,-10.6812,-0.0625,-3.44421,-9.76562,-0.0800781,91.7523,0.12207,0.0615234,98.0969,0.12207,0.0610352,97.5696,0.366211,-0.00732422,96.3312,-0.12207,-0.120117,-5.33116,-3.88134,8.08925,0
-3.81226,-6.40869,0.172852,3.39478,6.40869,0.015625,-3.72986,-4.27246,-0.0913086,-3.59253,-3.78418,-0.078125,91.7578,0.244141,0.0605469,98.1024,0.183105,0.0634766,97.5751,0.244141,-0.00732422,96.3202,0,-0.119141,-4.96819,-3.47174,8.9946,0
-3.81226,-6.40869,0.172852,3.39478,6.40869,0.015625,-3.72986,-4.27246,-0.0913086,-3.59253,-3.78418,-0.078125,91.7633,0.244141,0.0605469,98.1024,0.183105,0.0620117,97.5751,0.244141,-0.00732422,96.3202,0,-0.118164,-4.9627,-3.47174,8.89585,0
-3.81226,-6.40869,0.172852,3.39478,6.40869,0.015625,-3.72986,-4.27246,-0.0913086,-3.59253,-3.78418,-0.078125,91.7633,0.244141,0.0605469,98.1024,0.183105,0.0620117,97.5751,0.244141,-0.00732422,96.3202,0.0610352,-0.118164,-4.9627,-3.47174,8.89585,0
-3.8562,-5.79834,0.164551,3.44421,5.24902,0.0126953,-3.75733,-3.2959,-0.0537109,-3.59253,-2.92969,-0.0517578,91.7633,0.244141,0.0605469,98.1024,0.183105,0.0620117,97.5751,0.244141,-0.00927734,96.3147,0.0610352,-0.118164,-4.9627,-3.59608,8.89585,0
-3.8562,-5.79834,0.164551,3.44421,5.24902,0.0126953,-3.75733,-3.2959,-0.0537109,-3.59253,-2.92969,-0.0517578,91.7633,0.244141,0.0639648,98.1024,0.183105,0.0620117,97.5751,-0.12207,-0.00927734,96.3147,0.0610352,-0.118164,-4.25552,-3.12981,9.15619,0
-3.8562,-5.79834,0.164551,3.44421,5.24902,0.0126953,-3.75733,-3.2959,-0.0537109,-3.59253,-2.92969,-0.0517578,91.7633,0.244141,0.0639648,98.1024,0.183105,0.0620117,97.5751,-0.12207,-0.00927734,96.3147,0.0610352,-0.118164,-4.25552,-3.12981,9.15619,0
-3.8562,-5.79834,0.164551,3.44421,5.24902,0.0126953,-3.75733,-3.2959,-0.0537109,-3.59253,-2.92969,-0.0517578,91.7633,0.12207,0.0639648,98.1024,0.183105,0.059082,97.5751,-0.12207,-0.00927734,96.3147,0.0610352,-0.120605,-4.26329,-3.12981,8.96968,0
-3.8562,-5.79834,0.164551,3.44421,5.24902,0.0126953,-3.75733,-3.2959,-0.0537109,-3.59253,-2.92969,-0.0517578,91.7633,0.12207,0.0639648,98.1079,0.183105,0.059082,97.5751,-0.12207,-0.00927734,96.3147,0.0610352,-0.120605,-4.26329,-3.12981,8.97517,0
-3.94958,-5.18799,0.168457,3.48267,4.3335,0.00683594,-3.7793,-1.83105,-0.0327148,-3.57605,-1.58691,-0.0668945,91.7633,0.0610352,0.0688477,98.1134,0.12207,0.0629883,97.5586,0.0610352,-0.0126953,96.3092,0.244141,-0.119629,-4.24386,-3.63976,9.65676,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.0610352,-0.0126953,96.3092,0.244141,-0.119629,-6.60243,-5.99833,8.45999,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.0610352,-0.0126953,96.3092,0.244141,-0.119629,-6.60243,-5.99833,8.45999,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.183105,-0.0126953,96.3092,0.244141,-0.117676,-6.72677,-5.99833,8.52216,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.183105,-0.0126953,96.3092,0.244141,-0.117676,-6.72677,-5.99056,8.52216,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.183105,-0.0126953,96.3092,0.244141,-0.117676,-6.72677,-5.99056,8.52216,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.183105,-0.0126953,96.3092,0.244141,-0.117676,-6.72677,-5.99056,8.52216,0
-4.01001,-5.24902,0.205566,3.52661,3.60107,0.0263672,-3.7793,-1.2207,-0.0610352,-3.55957,-0.976562,-0.0722656,91.7633,-0.0610352,0.0668945,98.1134,0.12207,0.0639648,97.5586,0.183105,-0.0126953,96.3092,0.366211,-0.117676,-6.73454,-5.99056,8.52216,0
-4.15283,-5.85938,0.163574,3.57056,3.72314,0.0170898,-3.75183,-0.244141,-0.0214844,-3.52661,-0.183105,-0.0512695,91.7578,0.0610352,0.0644531,98.1189,0.12207,0.0649414,97.5586,0.12207,-0.0136719,96.3092,0.427246,-0.118652,-5.91629,-5.08521,8.43989,0
-4.15283,-5.85938,0.163574,3.57056,3.72314,0.0170898,-3.75183,-0.244141,-0.0214844,-3.52661,-0.183105,-0.0512695,91.7578,-0.0610352,0.065918,98.1189,0.12207,0.0615234,97.5586,0.183105,-0.0166016,96.3147,0.427246,-0.123535,-4.09004,-3.52708,8.96056,0
-4.23523,-6.28662,0.163574,3.59802,3.90625,0.00195312,-3.74085,0.0610352,-0.0234375,-3.50464,0.183105,-0.0605469,91.7523,-0.183105,0.065918,98.1189,0.12207,0.0615234,97.5586,-0.0610352,-0.0166016,96.3147,0.427246,-0.122559,-4.07062,-3.49988,9.91254,0
-4.23523,-6.28662,0.163574,3.59802,3.90625,0.00195312,-3.74085,0.0610352,-0.0234375,-3.50464,0.183105,-0.0605469,91.7523,-0.183105,0.065918,98.1189,0.12207,0.0615234,97.5586,-0.0610352,-0.0166016,96.3147,0.427246,-0.122559,-4.07611,-3.51542,9.91803,0
-4.23523,-6.28662,0.163574,3.59802,3.90625,0.00195312,-3.74085,0.0610352,-0.0234375,-3.50464,0.183105,-0.0605469,91.7523,-0.183105,0.065918,98.1189,0.12207,0.0615234,97.5586,-0.0610352,-0.0166016,96.3147,0.427246,-0.122559,-4.07611,-3.51542,9.91803,0
-4.31213,-6.65283,0.165039,3.63098,4.08936,0.00292969,-3.74085,0.427246,-0.050293,-3.48816,0.488281,-0.0678711,91.7523,0.12207,0.0654297,98.1189,0.12207,0.0615234,97.5586,-0.183105,-0.015625,96.3147,0.427246,-0.122559,-4.17714,-3.52319,9.84421,0
-4.31213,-6.65283,0.165039,3.63098,4.08936,0.00292969,-3.74085,0.427246,-0.050293,-3.48816,0.488281,-0.0678711,91.7523,0.12207,0.0654297,98.1189,0.12207,0.0615234,97.5586,-0.183105,-0.015625,96.3147,0.427246,-0.122559,-4.15771,-3.53096,9.84421,0
-4.31213,-6.65283,0.165039,3.63098,4.08936,0.00292969,-3.74085,0.427246,-0.050293,-3.48816,0.488281,-0.0678711,91.7523,0.12207,0.0654297,98.1189,0.12207,0.0615234,97.5586,-0.183105,-0.015625,96.3147,0.427246,-0.122559,-4.15771,-3.53096,9.84421,0
-4.38904,-7.01904,0.174316,3.63098,4.15039,0.00488281,-3.71338,0.793457,-0.065918,-3.46618,0.915527,-0.0649414,91.7578,0.244141,0.0610352,98.1244,0.12207,0.0610352,97.5586,-0.183105,-0.012207,96.3257,0.488281,-0.122559,-4.99151,-3.88067,9.6849,0
-4.46045,-7.50732,0.145996,3.71338,4.15039,0.000488281,-3.6969,1.28174,-0.0517578,-3.43872,1.40381,-0.0561523,91.7578,0.244141,0.0585938,98.1244,0.12207,0.0610352,97.5586,-0.183105,-0.0117188,96.3367,0.427246,-0.120117,-5.14693,-3.84958,9.6849,0
-4.46045,-7.50732,0.145996,3.71338,4.15039,0.000488281,-3.6969,1.28174,-0.0517578,-3.43872,1.40381,-0.0561523,91.7578,0.244141,0.0585938,98.1244,0.12207,0.0610352,97.5586,-0.183105,-0.0117188,96.3367,0.427246,-0.120117,-3.31292,-2.01557,9.96466,0
-4.46045,-7.50732,0.145996,3.71338,4.15039,0.000488281,-3.6969,1.28174,-0.0517578,-3.43872,1.40381,-0.0561523,91.7578,0,0.0585938,98.1244,0.12207,0.0595703,97.5586,-0.305176,-0.0117188,96.3367,0.427246,-0.120117,-3.32846,-2.02334,9.87141,0
